line_id,file_path,line_number,original_line,translated_line
line_4752,src/storage/sqlite_manager.py,28,# 所有必需的列定义（用于自动校验和修复）,# $id_3521
line_4753,src/storage/sqlite_manager.py,60,# 内存配置缓存 - 初始化时加载一次,# $id_3395 - $id_3394
line_4754,src/storage/sqlite_manager.py,65,"""""""初始化 SQLite 数据库""""""","""""""$id_1111 SQLite $id_88"""""""
line_4755,src/storage/sqlite_manager.py,74,# 获取凭证目录,# $id_3522
line_4756,src/storage/sqlite_manager.py,78,# 确保目录存在,# $id_3523
line_4757,src/storage/sqlite_manager.py,81,# 创建数据库和表,# $id_3524
line_4758,src/storage/sqlite_manager.py,83,# 启用 WAL 模式（提升并发性能）,# $id_126 WAL $id_3525
line_4759,src/storage/sqlite_manager.py,87,# 检查并自动修复数据库结构,# $id_3526
line_4760,src/storage/sqlite_manager.py,90,# 创建表,# $id_3527
line_4761,src/storage/sqlite_manager.py,95,# 加载配置到内存,# $id_3398
line_4762,src/storage/sqlite_manager.py,107,确保数据库结构兼容，自动修复缺失的列,$id_3528
line_4763,src/storage/sqlite_manager.py,110,# 检查每个表,# $id_3529
line_4764,src/storage/sqlite_manager.py,112,# 检查表是否存在,# $id_3530
line_4765,src/storage/sqlite_manager.py,121,# 获取现有列,# $id_3531
line_4766,src/storage/sqlite_manager.py,125,# 添加缺失的列,# $id_3532
line_4767,src/storage/sqlite_manager.py,141,# 不抛出异常，允许继续初始化,# $id_3533
line_4768,src/storage/sqlite_manager.py,144,"""""""创建数据库表和索引""""""","""""""$id_3534"""""""
line_4769,src/storage/sqlite_manager.py,145,# 凭证表,# $id_3535
line_4770,src/storage/sqlite_manager.py,152,-- 状态字段,-- $id_3536
line_4771,src/storage/sqlite_manager.py,158,-- 模型级 CD 支持 (JSON: {model_key: cooldown_timestamp}),-- $id_3537 CD $id_56 (JSON: {model_key: cooldown_timestamp})
line_4772,src/storage/sqlite_manager.py,161,-- 轮换相关,-- $id_3538
line_4773,src/storage/sqlite_manager.py,165,-- 时间戳,-- $id_3539
line_4774,src/storage/sqlite_manager.py,171,# Antigravity 凭证表（结构相同但独立存储）,# Antigravity $id_3540
line_4775,src/storage/sqlite_manager.py,178,-- 状态字段,-- $id_3536
line_4776,src/storage/sqlite_manager.py,184,-- 模型级 CD 支持 (JSON: {model_name: cooldown_timestamp}),-- $id_3537 CD $id_56 (JSON: {model_name: cooldown_timestamp})
line_4777,src/storage/sqlite_manager.py,187,-- 轮换相关,-- $id_3538
line_4778,src/storage/sqlite_manager.py,191,-- 时间戳,-- $id_3539
line_4779,src/storage/sqlite_manager.py,197,# 创建索引 - 普通凭证表,# $id_3397 - $id_3541
line_4780,src/storage/sqlite_manager.py,207,# 创建索引 - Antigravity 凭证表,# $id_3397 - Antigravity $id_3535
line_4781,src/storage/sqlite_manager.py,217,# 配置表,# $id_3542
line_4782,src/storage/sqlite_manager.py,229,"""""""加载配置到内存缓存（仅在初始化时调用一次）""""""","""""""$id_3403"""""""
line_4783,src/storage/sqlite_manager.py,252,"""""""关闭数据库连接""""""","""""""$id_3543"""""""
line_4784,src/storage/sqlite_manager.py,257,"""""""确保已初始化""""""","""""""$id_2978"""""""
line_4785,src/storage/sqlite_manager.py,262,"""""""根据 mode 获取对应的表名""""""","""""""$id_2136 mode $id_3544"""""""
line_4786,src/storage/sqlite_manager.py,270,# ============ SQL 方法 ============,# ============ SQL $id_3405 ============
line_4787,src/storage/sqlite_manager.py,276,随机获取一个可用凭证（负载均衡）,$id_3406
line_4788,src/storage/sqlite_manager.py,277,- 未禁用,- $id_3407
line_4789,src/storage/sqlite_manager.py,278,- 如果提供了 model_key，还会检查模型级冷却,- $id_2996 model_key$id_3408
line_4790,src/storage/sqlite_manager.py,279,- 随机选择,- $id_3409
line_4791,src/storage/sqlite_manager.py,282,"mode: 凭证模式 (""geminicli"" 或 ""antigravity"")","mode: $id_1808 (""geminicli"" $id_413 ""antigravity"")"
line_4792,src/storage/sqlite_manager.py,283,model_key: 模型键（用于模型级冷却检查，antigravity 用模型名，gcli 用 pro/flash）,model_key: $id_3410antigravity $id_3411gcli $id_3412 pro/flash$id_292
line_4793,src/storage/sqlite_manager.py,286,"- 对于 antigravity: model_key 是具体模型名（如 ""gemini-2.0-flash-exp""）","- $id_2608 antigravity: model_key $id_3413 ""gemini-2.0-flash-exp""$id_292"
line_4794,src/storage/sqlite_manager.py,287,"- 对于 gcli: model_key 是 ""pro"" 或 ""flash""","- $id_2608 gcli: model_key $id_150 ""pro"" $id_413 ""flash"""
line_4795,src/storage/sqlite_manager.py,296,# 获取所有候选凭证（未禁用）,# $id_3545
line_4796,src/storage/sqlite_manager.py,305,# 如果没有提供 model_key，使用第一个可用凭证,# $id_3547 model_key$id_3546
line_4797,src/storage/sqlite_manager.py,313,# 如果提供了 model_key，检查模型级冷却,# $id_2996 model_key$id_3548
line_4798,src/storage/sqlite_manager.py,317,# 检查该模型是否在冷却中,# $id_3549
line_4799,src/storage/sqlite_manager.py,320,# 该模型未冷却或冷却已过期,# $id_3550
line_4800,src/storage/sqlite_manager.py,332,获取所有可用凭证列表,$id_3430
line_4801,src/storage/sqlite_manager.py,333,- 未禁用,- $id_3407
line_4802,src/storage/sqlite_manager.py,334,- 按轮换顺序排序,- $id_3431
line_4803,src/storage/sqlite_manager.py,353,# ============ StorageBackend 协议方法 ============,# ============ StorageBackend $id_3432 ============
line_4804,src/storage/sqlite_manager.py,356,"""""""存储或更新凭证""""""","""""""$id_3433"""""""
line_4805,src/storage/sqlite_manager.py,362,# 检查凭证是否存在,# $id_3551
line_4806,src/storage/sqlite_manager.py,371,# 更新现有凭证（保留状态）,# $id_3552
line_4807,src/storage/sqlite_manager.py,379,# 插入新凭证,# $id_3553
line_4808,src/storage/sqlite_manager.py,401,"""""""获取凭证数据，支持basename匹配以兼容旧数据""""""","""""""$id_3443basename$id_3444"""""""
line_4809,src/storage/sqlite_manager.py,407,# 首先尝试精确匹配,# $id_3470
line_4810,src/storage/sqlite_manager.py,415,# 如果精确匹配失败，尝试使用basename匹配（处理包含路径的旧数据）,# $id_3447basename$id_3446
line_4811,src/storage/sqlite_manager.py,421,# 优先返回完全匹配的，否则返回basename匹配的第一个,# $id_3554basename$id_3555
line_4812,src/storage/sqlite_manager.py,432,"""""""列出所有凭证文件名（包括禁用的）""""""","""""""$id_3556"""""""
line_4813,src/storage/sqlite_manager.py,449,"""""""删除凭证，支持basename匹配以兼容旧数据""""""","""""""$id_3452basename$id_3444"""""""
line_4814,src/storage/sqlite_manager.py,455,# 首先尝试精确匹配删除,# $id_3453
line_4815,src/storage/sqlite_manager.py,461,# 如果精确匹配没有删除任何记录，尝试basename匹配,# $id_3454basename$id_3455
line_4816,src/storage/sqlite_manager.py,482,"""""""更新凭证状态，支持basename匹配以兼容旧数据""""""","""""""$id_3465basename$id_3444"""""""
line_4817,src/storage/sqlite_manager.py,487,"log.debug(f""[DB] update_credential_state 开始: filename={filename}, state_updates={state_updates}, mode={mode}, table={table_name}"")","log.debug(f""[DB] update_credential_state $id_588: filename={filename}, state_updates={state_updates}, mode={mode}, table={table_name}"")"
line_4818,src/storage/sqlite_manager.py,489,# 构建动态 SQL,# $id_3557 SQL
line_4819,src/storage/sqlite_manager.py,506,"log.info(f""[DB] 没有需要更新的状态字段"")","log.info(f""[DB] $id_3558"")"
line_4820,src/storage/sqlite_manager.py,512,"log.debug(f""[DB] SQL参数: set_clauses={set_clauses}, values={values}"")","log.debug(f""[DB] SQL$id_226: set_clauses={set_clauses}, values={values}"")"
line_4821,src/storage/sqlite_manager.py,515,# 首先尝试精确匹配更新,# $id_3467
line_4822,src/storage/sqlite_manager.py,521,"log.debug(f""[DB] 执行精确匹配SQL: {sql_exact}"")","log.debug(f""[DB] $id_3559SQL: {sql_exact}"")"
line_4823,src/storage/sqlite_manager.py,522,"log.debug(f""[DB] SQL参数值: {values}"")","log.debug(f""[DB] SQL$id_3560: {values}"")"
line_4824,src/storage/sqlite_manager.py,526,"log.debug(f""[DB] 精确匹配 rowcount={updated_count}"")","log.debug(f""[DB] $id_3561 rowcount={updated_count}"")"
line_4825,src/storage/sqlite_manager.py,528,# 如果精确匹配没有更新任何记录，尝试basename匹配,# $id_3468basename$id_3455
line_4826,src/storage/sqlite_manager.py,535,"log.debug(f""[DB] 精确匹配失败，尝试basename匹配SQL: {sql_basename}"")","log.debug(f""[DB] $id_3562basename$id_3455SQL: {sql_basename}"")"
line_4827,src/storage/sqlite_manager.py,538,"log.info(f""[DB] basename匹配 rowcount={updated_count}"")","log.info(f""[DB] basename$id_3455 rowcount={updated_count}"")"
line_4828,src/storage/sqlite_manager.py,540,# 提交前检查,# $id_3563
line_4829,src/storage/sqlite_manager.py,541,"log.debug(f""[DB] 准备commit，总更新行数={updated_count}"")","log.debug(f""[DB] $id_1452commit$id_1451={updated_count}"")"
line_4830,src/storage/sqlite_manager.py,543,"log.debug(f""[DB] commit完成"")","log.debug(f""[DB] commit$id_405"")"
line_4831,src/storage/sqlite_manager.py,546,"log.debug(f""[DB] update_credential_state 结束: success={success}, updated_count={updated_count}"")","log.debug(f""[DB] update_credential_state $id_1453: success={success}, updated_count={updated_count}"")"
line_4832,src/storage/sqlite_manager.py,554,"""""""获取凭证状态，支持basename匹配以兼容旧数据""""""","""""""$id_3469basename$id_3444"""""""
line_4833,src/storage/sqlite_manager.py,560,# 首先尝试精确匹配,# $id_3470
line_4834,src/storage/sqlite_manager.py,578,# 如果精确匹配失败，尝试basename匹配,# $id_3473basename$id_3455
line_4835,src/storage/sqlite_manager.py,596,# 返回默认状态,# $id_3474
line_4836,src/storage/sqlite_manager.py,610,"""""""获取所有凭证状态""""""","""""""$id_3475"""""""
line_4837,src/storage/sqlite_manager.py,632,# 自动过滤掉已过期的模型CD,# $id_3477CD
line_4838,src/storage/sqlite_manager.py,663,获取凭证的摘要信息（不包含完整凭证数据）- 支持分页和状态筛选,$id_3478- $id_3479
line_4839,src/storage/sqlite_manager.py,666,offset: 跳过的记录数（默认0）,offset: $id_34800$id_292
line_4840,src/storage/sqlite_manager.py,667,limit: 返回的最大记录数（None表示返回所有）,limit: $id_3481None$id_3482
line_4841,src/storage/sqlite_manager.py,668,"status_filter: 状态筛选（all=全部, enabled=仅启用, disabled=仅禁用）","status_filter: $id_3483all=$id_1238, enabled=$id_724, disabled=$id_3484"
line_4842,src/storage/sqlite_manager.py,669,"mode: 凭证模式 (""geminicli"" 或 ""antigravity"")","mode: $id_1808 (""geminicli"" $id_413 ""antigravity"")"
line_4843,src/storage/sqlite_manager.py,670,"error_code_filter: 错误码筛选（格式如""400""或""403""，筛选包含该错误码的凭证）","error_code_filter: $id_3486""400""$id_413""403""$id_3485"
line_4844,src/storage/sqlite_manager.py,671,"cooldown_filter: 冷却状态筛选（""in_cooldown""=冷却中, ""no_cooldown""=未冷却）","cooldown_filter: $id_3487""in_cooldown""=$id_3489, ""no_cooldown""=$id_3488"
line_4845,src/storage/sqlite_manager.py,674,包含 items（凭证列表）、total（总数）、offset、limit 的字典,$id_906 items$id_3490total$id_3491offset$id_189limit $id_2782
line_4846,src/storage/sqlite_manager.py,679,# 根据 mode 选择表名,# $id_2136 mode $id_3564
line_4847,src/storage/sqlite_manager.py,683,# 先计算全局统计数据（不受筛选条件影响）,# $id_3565
line_4848,src/storage/sqlite_manager.py,696,# 构建WHERE子句,# $id_1475WHERE$id_3566
line_4849,src/storage/sqlite_manager.py,714,# 构建WHERE子句,# $id_1475WHERE$id_3566
line_4850,src/storage/sqlite_manager.py,719,# 先获取所有数据（用于冷却筛选，因为需要在Python中判断）,# $id_3567Python$id_3498
line_4851,src/storage/sqlite_manager.py,740,# 自动过滤掉已过期的模型CD,# $id_3477CD
line_4852,src/storage/sqlite_manager.py,775,# 应用冷却筛选,# $id_3499
line_4853,src/storage/sqlite_manager.py,777,# 只保留有冷却的凭证,# $id_3500
line_4854,src/storage/sqlite_manager.py,781,# 只保留没有冷却的凭证,# $id_3501
line_4855,src/storage/sqlite_manager.py,785,# 不筛选冷却状态,# $id_3502
line_4856,src/storage/sqlite_manager.py,788,# 应用分页,# $id_3503
line_4857,src/storage/sqlite_manager.py,815,获取按邮箱分组的重复凭证信息（只查询邮箱和文件名，不加载完整凭证数据）,$id_3456
line_4858,src/storage/sqlite_manager.py,816,用于去重操作,$id_3457
line_4859,src/storage/sqlite_manager.py,819,"mode: 凭证模式 (""geminicli"" 或 ""antigravity"")","mode: $id_1808 (""geminicli"" $id_413 ""antigravity"")"
line_4860,src/storage/sqlite_manager.py,822,包含 email_groups（邮箱分组）、duplicate_count（重复数量）、no_email_count（无邮箱数量）的字典,$id_906 email_groups$id_3460duplicate_count$id_3459no_email_count$id_3458
line_4861,src/storage/sqlite_manager.py,827,# 根据 mode 选择表名,# $id_2136 mode $id_3564
line_4862,src/storage/sqlite_manager.py,831,# 查询所有凭证的文件名和邮箱（不加载完整凭证数据）,# $id_3568
line_4863,src/storage/sqlite_manager.py,841,# 按邮箱分组,# $id_3462
line_4864,src/storage/sqlite_manager.py,853,# 找出重复的邮箱组,# $id_3463
line_4865,src/storage/sqlite_manager.py,859,# 保留第一个文件，其他为重复,# $id_3464
line_4866,src/storage/sqlite_manager.py,890,# ============ 配置管理（内存缓存）============,# ============ $id_3504============
line_4867,src/storage/sqlite_manager.py,893,"""""""设置配置（写入数据库 + 更新内存缓存）""""""","""""""$id_3505 + $id_3506"""""""
line_4868,src/storage/sqlite_manager.py,907,# 更新内存缓存,# $id_3507
line_4869,src/storage/sqlite_manager.py,916,"""""""重新加载配置缓存（在批量修改配置后调用）""""""","""""""$id_3508"""""""
line_4870,src/storage/sqlite_manager.py,923,"""""""获取配置（从内存缓存）""""""","""""""$id_3509"""""""
line_4871,src/storage/sqlite_manager.py,928,"""""""获取所有配置（从内存缓存）""""""","""""""$id_3510"""""""
line_4872,src/storage/sqlite_manager.py,933,"""""""删除配置""""""","""""""$id_3511"""""""
line_4873,src/storage/sqlite_manager.py,941,# 从内存缓存移除,# $id_3512
line_4874,src/storage/sqlite_manager.py,949,# ============ 模型级冷却管理 ============,# ============ $id_3513 ============
line_4875,src/storage/sqlite_manager.py,959,设置特定模型的冷却时间,$id_3514
line_4876,src/storage/sqlite_manager.py,962,filename: 凭证文件名,filename: $id_3515
line_4877,src/storage/sqlite_manager.py,963,model_key: 模型键（antigravity 用模型名，gcli 用 pro/flash）,model_key: $id_3516antigravity $id_3411gcli $id_3412 pro/flash$id_292
line_4878,src/storage/sqlite_manager.py,964,cooldown_until: 冷却截止时间戳（None 表示清除冷却）,cooldown_until: $id_2991None $id_3517
line_4879,src/storage/sqlite_manager.py,965,"mode: 凭证模式 (""geminicli"" 或 ""antigravity"")","mode: $id_1808 (""geminicli"" $id_413 ""antigravity"")"
line_4880,src/storage/sqlite_manager.py,968,是否成功,$id_2989
line_4881,src/storage/sqlite_manager.py,975,# 获取当前的 model_cooldowns,# $id_3569 model_cooldowns
line_4882,src/storage/sqlite_manager.py,987,# 更新或删除指定模型的冷却时间,# $id_3570
line_4883,src/storage/sqlite_manager.py,993,# 写回数据库,# $id_3571
line_4884,src/storage_adapter.py,2,存储适配器，提供统一的接口来处理 SQLite 和 MongoDB 存储。,$id_3572 SQLite $id_15 MongoDB $id_3573
line_4885,src/storage_adapter.py,3,根据配置自动选择存储后端：,$id_3574
line_4886,src/storage_adapter.py,4,- 默认使用 SQLite（本地文件存储）,- $id_3576 SQLite$id_3575
line_4887,src/storage_adapter.py,5,- 如果设置了 MONGODB_URI 环境变量，则使用 MongoDB,- $id_3578 MONGODB_URI $id_3577 MongoDB
